scope,dataset,model,far_percent,frr_percent,eer_percent,false_accepts,false_rejects,aggregation,source
general typing ALIGNED_RESULTS.md,fixed,cmu_only/extra_trees,9.6,67.93,29.92,1744/18161,949/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,fixed,keyrecs_only/distance,2.42,90.98,31.64,440/18161,1271/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,fixed,keyrecs_only/logistic,4.25,90.62,30.62,772/18161,1266/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,fixed,keyrecs_only/extra_trees,2.94,90.05,32.14,534/18161,1258/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
synthetic policy train,shared artificial cohort,login-control,34.72222222222222,10.416666666666668,,25/72,5/48,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/comparison.json
synthetic policy train,shared artificial cohort,typing-stepup,16.666666666666664,41.66666666666667,,12/72,20/48,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/comparison.json
synthetic policy train,shared artificial cohort,typing-pointer,19.444444444444446,22.916666666666664,,14/72,11/48,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/comparison.json
synthetic policy train,shared artificial cohort,typing-keypad,20.833333333333336,27.083333333333332,,15/72,13/48,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/comparison.json
synthetic policy calibration,shared artificial cohort,login-control,30.555555555555557,20.833333333333336,,22/72,10/48,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/comparison.json
synthetic policy calibration,shared artificial cohort,typing-stepup,16.666666666666664,35.41666666666667,,12/72,17/48,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/comparison.json
synthetic policy calibration,shared artificial cohort,typing-pointer,18.055555555555554,18.75,,13/72,9/48,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/comparison.json
synthetic policy calibration,shared artificial cohort,typing-keypad,18.055555555555554,18.75,,13/72,9/48,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/comparison.json
synthetic policy dev,shared artificial cohort,login-control,35.55555555555556,8.333333333333332,,32/90,5/60,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/comparison.json
synthetic policy dev,shared artificial cohort,typing-stepup,11.11111111111111,41.66666666666667,,10/90,25/60,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/comparison.json
synthetic policy dev,shared artificial cohort,typing-pointer,15.555555555555555,21.666666666666668,,14/90,13/60,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/comparison.json
synthetic policy dev,shared artificial cohort,typing-keypad,14.444444444444443,26.666666666666668,,13/90,16/60,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/comparison.json
synthetic neural v1,shared artificial DEV cohort,legacy,15.555555555555555,21.666666666666668,,14/90,13/60,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/typing-pointer-neural-dev-v1.json
synthetic neural v1,shared artificial DEV cohort,neural,10.0,50.0,,9/90,30/60,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/typing-pointer-neural-dev-v1.json
synthetic neural v2,shared artificial DEV cohort,legacy,15.555555555555555,21.666666666666668,,14/90,13/60,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/typing-pointer-neural-dev-v2.json
synthetic neural v2,shared artificial DEV cohort,neural,10.0,31.666666666666664,,9/90,19/60,final scenario outcomes; EER undefined,.worktrees/typing-pointer/experiments/results/typing-pointer-neural-dev-v2.json
synthetic pointer threshold counterfactual,shared artificial DEV cohort,source calibration FAR target 0.001,10.0,33.33333333333333,,9/90,20/60,"fixed score-level counterfactual, not full API rerun",.worktrees/typing-pointer/experiments/results/typing-pointer-neural-tradeoff.json
synthetic pointer threshold counterfactual,shared artificial DEV cohort,source calibration FAR target 0.01,10.0,31.666666666666664,,9/90,19/60,"fixed score-level counterfactual, not full API rerun",.worktrees/typing-pointer/experiments/results/typing-pointer-neural-tradeoff.json
synthetic pointer threshold counterfactual,shared artificial DEV cohort,source calibration FAR target 0.05,10.0,28.333333333333332,,9/90,17/60,"fixed score-level counterfactual, not full API rerun",.worktrees/typing-pointer/experiments/results/typing-pointer-neural-tradeoff.json
infeasible study,hmog-touch-paired-dev,infeasible,,,,,,recognition metrics unavailable,reports/2026-09-20/evidence/hmog/tap_dev_v1/dev_complete.json
infeasible study,arithmetic-three-level-dev,infeasible,,,,,,recognition metrics unavailable,reports/2026-09-20/evidence/arithmetic_dev_failure_v1/report.json
infeasible study,type2branch-cross-session-dev,infeasible_prescribed_cohort,,,,,,recognition metrics unavailable,reports/2026-09-20/evidence/type2branch_dev_features_v1/report.json
schema audit only,BrainRun,101 games; 982 gestures; 7/8 TRAIN users,,,,,,recognition metrics unavailable,reports/2026-09-20/evidence/brainrun_train_schema_v2/report.json
genuine-only bot audit,CMU,production timing rules,,0.29411764705882354,,,15/5100,genuine false flags; no bot-positive FAR/EER,reports/2026-09-20/evidence/bot_rules/results.json
post-hoc synthetic typing-only diagnostic,ordinary_desktop,compatible RBF SVM at model threshold,3.3333333333333335,53.333333333333336,,1/30,24/45,"Typing score <= its model threshold only; excludes bot/device/challenge decisions. Post-hoc diagnostic on the existing synthetic scenarios, not a new independent benchmark.",.worktrees/typing-pointer/experiments/results/typing-pointer-dev-v1.json
post-hoc synthetic typing-only diagnostic,all_available_typing,compatible RBF SVM at model threshold,13.333333333333334,53.333333333333336,,8/60,24/45,"Typing score <= its model threshold only; excludes bot/device/challenge decisions. Post-hoc diagnostic on the existing synthetic scenarios, not a new independent benchmark.",.worktrees/typing-pointer/experiments/results/typing-pointer-dev-v1.json
